,COM,NAME,POP_15,geonameid,Department/feature_code
20981,61267,Ménil-Hermei,203,6439157.0,ADM4
20982,61268,Ménil-Hubert-en-Exmes,119,6439158.0,ADM4
20983,61269,Ménil-Hubert-sur-Orne,478,6439159.0,ADM4
20984,61271,Le Ménil-Scelleur,98,6456304.0,ADM4
20985,61272,Le Ménil-Vicomte,29,6456305.0,ADM4
20986,61273,Ménil-Vin,54,6612698.0,ADM4
20987,61274,Les Menus,221,6456306.0,ADM4
20988,61275,Le Merlerault,834,6456307.0,ADM4
20989,61276,Merri,174,6612699.0,ADM4
20990,61277,La Mesnière,297,6617254.0,ADM4
20991,61278,Messei,1940,6617255.0,ADM4
20992,61279,Mieuxcé,625,6612700.0,ADM4
20993,61281,Moncy,249,6439164.0,ADM4
20994,61283,Montabard,291,6439166.0,ADM4
20995,61284,Montchevrel,236,6439167.0,ADM4
20996,61285,Montgaroult,403,6439168.0,ADM4
20997,61286,Montgaudry,85,6612701.0,ADM4
20998,61287,Montilly-sur-Noireau,724,6439170.0,ADM4
20999,61288,Montmerrei,522,6439171.0,ADM4
21000,61289,Mont-Ormel,57,6439172.0,ADM4
21001,61290,Montreuil-au-Houlme,139,6439173.0,ADM4
21002,61291,Montreuil-la-Cambe,76,6439174.0,ADM4
21003,61292,Montsecret-Clairefougère,682,6439175.0,ADM4
21004,61293,Mortagne-au-Perche,3929,6439176.0,ADM4
21005,61294,Mortrée,1063,6439177.0,ADM4
21006,61295,La Motte-Fouquet,156,6456308.0,ADM4
21007,61297,Moulins-la-Marche,756,6439179.0,ADM4
21008,61298,Moulins-sur-Orne,309,6439180.0,ADM4
21009,61299,Moussonvilliers,227,6439181.0,ADM4
21010,61300,Moutiers-au-Perche,421,6439182.0,ADM4
21011,61301,Neauphe-sous-Essai,207,6439183.0,ADM4
21012,61302,Neauphe-sur-Dive,132,6617257.0,ADM4
21013,61303,Nécy,524,6439184.0,ADM4
21014,61304,Neuilly-le-Bisson,306,6439185.0,ADM4
21015,61307,Neuville-sur-Touques,228,6439188.0,ADM4
21016,61308,Neuvy-au-Houlme,217,6439189.0,ADM4
21017,61309,Perche en Nocé,2133,6439190.0,ADM4
21018,61310,Nonant-le-Pin,510,6439191.0,ADM4
21019,61311,Normandel,96,6439192.0,ADM4
21020,61314,Occagnes,647,6439194.0,ADM4
21021,61316,Ommoy,127,6439196.0,ADM4
21022,61319,Origny-le-Roux,269,6439198.0,ADM4
21023,61323,Le Pas-Saint-l'Homer,145,6456309.0,ADM4
21024,61324,Passais Villages,1206,6617258.0,ADM4
21025,61326,Perrou,271,6439202.0,ADM4
21026,61327,Pervenchères,337,6439203.0,ADM4
21027,61328,Le Pin-au-Haras,287,6456311.0,ADM4
21028,61329,Le Pin-la-Garenne,688,6456312.0,ADM4
21029,61330,Planches,196,6439204.0,ADM4
21030,61331,Le Plantis,156,6456313.0,ADM4
21031,61332,Pointel,324,6439205.0,ADM4
21032,61333,Pontchardon,224,6439206.0,ADM4
21033,61336,Pouvrai,109,6439207.0,ADM4
21034,61339,Putanges-le-Lac,2196,6614462.0,ADM4
21035,61341,Écouves,1721,6439210.0,ADM4
21036,61342,Rai,1453,6617260.0,ADM4
21037,61344,Rânes,1058,6454471.0,ADM4
21038,61345,Rémalard en Perche,1978,6439212.0,ADM4
21039,61346,Le Renouard,193,6456315.0,ADM4
21040,61347,Résenlieu,178,6439213.0,ADM4
21041,61349,Ri,167,6439215.0,ADM4
21042,61350,La Roche-Mabile,158,6456316.0,ADM4
21043,61351,Roiville,132,6439216.0,ADM4
21044,61352,Rônai,156,6439217.0,ADM4
21045,61357,Rouperroux,173,6439220.0,ADM4
21046,61358,Sai,216,6617261.0,ADM4
21047,61360,Saint-Agnan-sur-Sarthe,111,6439222.0,ADM4
21048,61361,Saint-André-de-Briouze,193,6439223.0,ADM4
21049,61362,Saint-André-de-Messei,571,6439224.0,ADM4
21050,61363,Saint-Aquilin-de-Corbion,71,6439225.0,ADM4
21051,61365,Saint-Aubin-d'Appenai,396,6439227.0,ADM4
21052,61366,Saint-Aubin-de-Bonneval,143,6439228.0,ADM4
21053,61367,Saint-Aubin-de-Courteraie,135,6439229.0,ADM4
21054,61369,Saint-Bômer-les-Forges,1043,6439231.0,ADM4
21055,61371,Saint-Brice-sous-Rânes,135,6439232.0,ADM4
21056,61372,Saint-Céneri-le-Gérei,121,6614599.0,ADM4
21057,61373,Sainte-Céronne-lès-Mortagne,257,6439234.0,ADM4
21058,61374,Saint-Christophe-de-Chaulieu,92,6612702.0,ADM4
21059,61375,Boischampré,1210,6439236.0,ADM4
21060,61376,Saint-Clair-de-Halouze,869,6439237.0,ADM4
21061,61379,Saint-Cyr-la-Rosière,240,6439240.0,ADM4
21062,61381,Saint-Denis-sur-Huisne,53,6439242.0,ADM4
21063,61382,Saint-Denis-sur-Sarthon,1097,6612705.0,ADM4
21064,61383,Saint-Didier-sous-Écouves,158,6439244.0,ADM4
21065,61384,Saint-Ellier-les-Bois,243,6439245.0,ADM4
21066,61385,Saint-Evroult-de-Montfort,350,6613877.0,ADM4
21067,61386,Saint-Evroult-Notre-Dame-du-Bois,457,6613747.0,ADM4
21068,61387,Saint-Fraimbault,560,6617262.0,ADM4
21069,61388,Saint-Fulgent-des-Ormes,169,6612706.0,ADM4
21070,61389,Sainte-Gauburge-Sainte-Colombe,1060,6439247.0,ADM4
21071,61390,Saint-Georges-d'Annebecq,143,6439248.0,ADM4
21072,61391,Saint-Georges-des-Groseillers,3269,6439249.0,ADM4
21073,61392,Saint-Germain-d'Aunay,156,6439250.0,ADM4
21074,61393,Saint-Germain-de-Clairefeuille,163,6439251.0,ADM4
21075,61394,Saint-Germain-de-la-Coudre,772,6439252.0,ADM4
21076,61395,Saint-Germain-des-Grois,236,6439253.0,ADM4
21077,61396,Saint-Germain-de-Martigny,77,6439254.0,ADM4
21078,61397,Saint-Germain-du-Corbéis,3833,6612707.0,ADM4
21079,61398,Saint-Germain-le-Vieux,57,6439256.0,ADM4
21080,61399,Saint-Gervais-des-Sablons,69,6439257.0,ADM4
21081,61400,Saint-Gervais-du-Perron,386,6439258.0,ADM4
21082,61401,Saint-Gilles-des-Marais,110,6439259.0,ADM4
21083,61402,Saint-Hilaire-de-Briouze,322,6439260.0,ADM4
21084,61403,Saint-Hilaire-la-Gérard,150,6617263.0,ADM4
21085,61404,Saint-Hilaire-le-Châtel,659,6439261.0,ADM4
21086,61405,Saint-Hilaire-sur-Erre,533,6439262.0,ADM4
21087,61406,Saint-Hilaire-sur-Risle,318,6614767.0,ADM4
21088,61407,Sainte-Honorine-la-Chardonne,734,6439263.0,ADM4
21089,61408,Sainte-Honorine-la-Guillaume,343,6439264.0,ADM4
21090,61411,Saint-Jouin-de-Blavou,291,6439267.0,ADM4
21091,61412,Saint-Julien-sur-Sarthe,688,6612709.0,ADM4
21092,61413,Saint-Lambert-sur-Dive,153,6617264.0,ADM4
21093,61414,Saint-Langis-lès-Mortagne,915,6439269.0,ADM4
21094,61415,Saint-Léger-sur-Sarthe,383,6439270.0,ADM4
21095,61416,Saint-Léonard-des-Parcs,71,6439271.0,ADM4
21096,61418,Saint-Mard-de-Réno,448,6439273.0,ADM4
21097,61419,Sainte-Marguerite-de-Carrouges,226,6439274.0,ADM4
21098,61420,Sainte-Marie-la-Robert,84,6439275.0,ADM4
21099,61421,Saint-Mars-d'Égrenne,677,6439276.0,ADM4
21100,61422,Les Aspres,679,6617265.0,ADM4
21101,61423,Saint-Martin-d'Écublei,641,6439277.0,ADM4
21102,61424,Saint-Martin-des-Landes,210,6612710.0,ADM4
21103,61425,Saint-Martin-des-Pézerits,130,6613784.0,ADM4
21104,61426,Saint-Martin-du-Vieux-Bellême,588,6439279.0,ADM4
21105,61427,Saint-Martin-l'Aiguillon,198,6439280.0,ADM4
21106,61429,Saint-Maurice-lès-Charencey,498,6439282.0,ADM4
21107,61432,Saint-Michel-Tubœuf,625,6617266.0,ADM4
21108,61435,Saint-Nicolas-de-Sommaire,263,6439286.0,ADM4
21109,61436,Sainte-Opportune,246,6439287.0,ADM4
21110,61438,Saint-Ouen-de-Sécherouvre,180,6613647.0,ADM4
21111,61439,Saint-Ouen-le-Brisoult,124,6614689.0,ADM4
21112,61440,Saint-Ouen-sur-Iton,852,6439289.0,ADM4
21113,61442,Saint-Patrice-du-Désert,202,6612711.0,ADM4
21114,61444,Saint-Philbert-sur-Orne,110,6439292.0,ADM4
21115,61446,Saint-Pierre-des-Loges,162,6439294.0,ADM4
21116,61447,Saint-Pierre-du-Regard,1421,6439295.0,ADM4
21117,61448,Saint-Pierre-la-Bruyère,453,6439296.0,ADM4
21118,61450,Saint-Quentin-de-Blavou,73,6439298.0,ADM4
21119,61451,Saint-Quentin-les-Chardonnets,345,6439299.0,ADM4
21120,61452,Saint-Roch-sur-Égrenne,184,6439300.0,ADM4
21121,61453,Saint-Sauveur-de-Carrouges,244,6439301.0,ADM4
21122,61454,Sainte-Scolasse-sur-Sarthe,624,6439302.0,ADM4
21123,61456,Saint-Sulpice-sur-Risle,1684,6439303.0,ADM4
21124,61457,Saint-Symphorien-des-Bruyères,518,6439304.0,ADM4
21125,61459,Saires-la-Verrerie,295,6439306.0,ADM4
21126,61460,Sap-en-Auge,989,6456319.0,ADM4
21127,61461,Le Sap-André,113,6456320.0,ADM4
21128,61462,Sarceaux,1053,6439307.0,ADM4
21129,61463,Les Monts d'Andaine,1808,6456321.0,ADM4
21130,61464,Sées,4209,6454473.0,ADM4
21131,61466,La Selle-la-Forge,1451,6456322.0,ADM4
21132,61467,Semallé,372,6439309.0,ADM4
21133,61468,Sentilly,125,6439310.0,ADM4
21134,61472,Sévigny,311,6439313.0,ADM4
21135,61473,Sevrai,251,6439314.0,ADM4
21136,61474,Gouffern en Auge,3762,6617267.0,ADM4
21137,61475,Soligny-la-Trappe,696,6439315.0,ADM4
21138,61476,Suré,278,6612713.0,ADM4
21139,61479,Tanques,157,6439319.0,ADM4
21140,61480,Tanville,219,6439320.0,ADM4
21141,61481,Tellières-le-Plessis,79,6439321.0,ADM4
21142,61482,Tessé-Froulay,387,6439322.0,ADM4
21143,61483,Bagnoles de l'Orne Normandie,2697,6439323.0,ADM4
21144,61484,Val-au-Perche,3737,6617268.0,ADM4
21145,61485,Ticheville,213,6439324.0,ADM4
21146,61486,Tinchebray-Bocage,4999,6439325.0,ADM4
21147,61487,Torchamp,293,6439326.0,ADM4
21148,61488,Touquettes,87,6439327.0,ADM4
21149,61490,Tournai-sur-Dive,309,6617269.0,ADM4
21150,61491,Tourouvre au Perche,3237,6439328.0,ADM4
21151,61492,Trémont,124,6439329.0,ADM4
21152,61493,La Trinité-des-Laitiers,83,6456324.0,ADM4
21153,61494,Trun,1298,6439330.0,ADM4
21154,61497,Valframbert,1697,6439332.0,ADM4
21155,61498,Vaunoise,102,6439333.0,ADM4
21156,61499,Les Ventes-de-Bourse,167,6456325.0,ADM4
21157,61500,La Ventrouze,117,6456326.0,ADM4
21158,61502,Vidai,88,6612714.0,ADM4
21159,61503,Vieux-Pont,201,6617270.0,ADM4
21160,61505,Villedieu-lès-Bailleul,213,6439337.0,ADM4
21161,61507,Villiers-sous-Mortagne,298,6439339.0,ADM4
21162,61508,Vimoutiers,3436,6439340.0,ADM4
21163,61510,Vitrai-sous-Laigle,226,6617271.0,ADM4
21164,61512,Les Yveteaux,102,6456327.0,ADM4
21165,62001,Ablain-Saint-Nazaire,1786,6452437.0,ADM4
21166,62002,Ablainzevelle,211,6452438.0,ADM4
21167,62003,Acheville,643,6452439.0,ADM4
21168,62004,Achicourt,7694,6452440.0,ADM4
21169,62005,Achiet-le-Grand,1007,6452441.0,ADM4
21170,62006,Achiet-le-Petit,305,6618446.0,ADM4
21171,62007,Acq,736,6452443.0,ADM4
21172,62008,Acquin-Westbécourt,799,6617272.0,ADM4
21173,62009,Adinfer,250,6618445.0,ADM4
21174,62010,Affringues,213,6450220.0,ADM4
21175,62011,Agnez-lès-Duisans,644,6450221.0,ADM4
21176,62012,Agnières,248,6450222.0,ADM4
21177,62013,Agny,1938,6450223.0,ADM4
21178,62014,Aire-sur-la-Lys,9853,6450224.0,ADM4
21179,62015,Airon-Notre-Dame,214,6450225.0,ADM4
21180,62016,Airon-Saint-Vaast,188,6450226.0,ADM4
21181,62017,Aix-en-Ergny,183,6450227.0,ADM4
21182,62018,Aix-en-Issart,266,6450228.0,ADM4
21183,62019,Aix-Noulette,3924,6450229.0,ADM4
21184,62020,Alembon,635,6450230.0,ADM4
21185,62021,Alette,386,6450231.0,ADM4
21186,62022,Alincthun,326,6450232.0,ADM4
21187,62023,Allouagne,2953,6450233.0,ADM4
21188,62024,Alquines,985,6450234.0,ADM4
21189,62025,Ambleteuse,1807,6450235.0,ADM4
21190,62026,Ambricourt,116,6450236.0,ADM4
21191,62027,Ambrines,265,6450237.0,ADM4
21192,62028,Ames,652,6450238.0,ADM4
21193,62029,Amettes,498,6450239.0,ADM4
21194,62030,Amplier,305,6450240.0,ADM4
21195,62031,Andres,1574,6450241.0,ADM4
21196,62032,Angres,4305,6450242.0,ADM4
21197,62034,Annequin,2297,6450244.0,ADM4
21198,62035,Annezin,5887,6450245.0,ADM4
21199,62036,Anvin,771,6450246.0,ADM4
21200,62037,Anzin-Saint-Aubin,2739,6450247.0,ADM4
21201,62038,Ardres,4320,6618444.0,ADM4
21202,62039,Arleux-en-Gohelle,839,6450248.0,ADM4
21203,62041,Arras,40721,6618442.0,ADM4
21204,62043,Les Attaques,1945,6618441.0,ADM4
21205,62044,Attin,735,6450250.0,ADM4
21206,62045,Aubigny-en-Artois,1461,6617273.0,ADM4
21207,62046,Aubin-Saint-Vaast,770,6450251.0,ADM4
21208,62047,Aubrometz,152,6450252.0,ADM4
21209,62048,Auchel,10574,6450253.0,ADM4
21210,62049,Auchy-au-Bois,482,6450254.0,ADM4
21211,62050,Auchy-lès-Hesdin,1600,6450255.0,ADM4
21212,62051,Auchy-les-Mines,4676,6450256.0,ADM4
21213,62052,Audembert,412,6450257.0,ADM4
21214,62053,Audincthun,649,6617274.0,ADM4
21215,62054,Audinghen,579,6450258.0,ADM4
21216,62055,Audrehem,553,6450259.0,ADM4
21217,62056,Audresselles,679,6450260.0,ADM4
21218,62057,Audruicq,5380,6450261.0,ADM4
21219,62058,Aumerval,195,6450262.0,ADM4
21220,62059,Autingues,288,6450263.0,ADM4
21221,62060,Auxi-le-Château,2698,6450264.0,ADM4
21222,62061,Averdoingt,290,6450265.0,ADM4
21223,62062,Avesnes,48,6618440.0,ADM4
21224,62063,Avesnes-le-Comte,2000,6450266.0,ADM4
21225,62064,Avesnes-lès-Bapaume,157,6450267.0,ADM4
21226,62065,Avion,18245,6450268.0,ADM4
21227,62066,Avondance,40,6450269.0,ADM4
21228,62067,Avroult,599,6450270.0,ADM4
21229,62068,Ayette,327,6618439.0,ADM4
21230,62069,Azincourt,301,6450271.0,ADM4
21231,62070,Bailleul-aux-Cornailles,264,6450272.0,ADM4
21232,62071,Bailleul-lès-Pernes,425,6450273.0,ADM4
21233,62072,Bailleulmont,247,6450274.0,ADM4
21234,62073,Bailleul-Sir-Berthoult,1384,6450275.0,ADM4
21235,62074,Bailleulval,259,6450276.0,ADM4
21236,62075,Baincthun,1293,6450277.0,ADM4
21237,62076,Bainghen,227,6450278.0,ADM4
21238,62077,Bajus,371,6450279.0,ADM4
21239,62078,Balinghem,1188,6450280.0,ADM4
21240,62079,Bancourt,84,6450281.0,ADM4
21241,62080,Bapaume,3956,6618438.0,ADM4
21242,62081,Baralle,478,6450282.0,ADM4
21243,62082,Barastre,306,6450283.0,ADM4
21244,62083,Barlin,7738,6450284.0,ADM4
21245,62085,Basseux,135,6450286.0,ADM4
21246,62086,Bavincourt,382,6450287.0,ADM4
21247,62087,Bayenghem-lès-Éperlecques,1006,6450288.0,ADM4
21248,62088,Bayenghem-lès-Seninghem,325,6450289.0,ADM4
21249,62089,Bazinghen,406,6450290.0,ADM4
21250,62090,Béalencourt,128,6450291.0,ADM4
21251,62091,Beaudricourt,94,6450292.0,ADM4
21252,62092,Beaufort-Blavincourt,402,6450293.0,ADM4
21253,62093,Beaulencourt,239,6618437.0,ADM4
21254,62094,Beaumerie-Saint-Martin,392,6450294.0,ADM4
21255,62095,Beaumetz-lès-Aire,241,6450295.0,ADM4
21256,62096,Beaumetz-lès-Cambrai,598,6450296.0,ADM4
21257,62097,Beaumetz-lès-Loges,982,6450297.0,ADM4
21258,62099,Beaurains,5529,6618436.0,ADM4
21259,62100,Beaurainville,2083,6439344.0,ADM4
21260,62101,Beauvois,145,6618435.0,ADM4
21261,62102,Bécourt,270,6439345.0,ADM4
21262,62103,Béhagnies,114,6439346.0,ADM4
21263,62104,Bellebrune,369,6439347.0,ADM4
21264,62105,Belle-et-Houllefort,557,6439348.0,ADM4
21265,62106,Bellonne,220,6618434.0,ADM4
21266,62107,Bénifontaine,359,6439349.0,ADM4
21267,62108,Berck,14509,6617275.0,ADM4
21268,62109,Bergueneuse,213,6439350.0,ADM4
21269,62111,Berlencourt-le-Cauroy,281,6439351.0,ADM4
21270,62112,Berles-au-Bois,514,6439352.0,ADM4
21271,62113,Berles-Monchel,492,6439353.0,ADM4
21272,62114,Bermicourt,158,6439354.0,ADM4
21273,62115,Berneville,500,6439355.0,ADM4
21274,62116,Bernieulles,189,6439356.0,ADM4
21275,62117,Bertincourt,925,6439357.0,ADM4
21276,62118,Béthonsart,154,6439358.0,ADM4
21277,62119,Béthune,24995,6618433.0,ADM4
21278,62120,Beugin,469,6439359.0,ADM4
21279,62121,Beugnâtre,170,6439360.0,ADM4
21280,62122,Beugny,383,6439361.0,ADM4
21281,62123,Beussent,548,6439362.0,ADM4
21282,62124,Beutin,475,6618432.0,ADM4
21283,62125,Beuvrequen,438,6439363.0,ADM4
21284,62126,Beuvry,9553,6618431.0,ADM4
21285,62127,Bezinghem,362,6439364.0,ADM4
21286,62128,Biache-Saint-Vaast,4010,6439365.0,ADM4
21287,62129,Biefvillers-lès-Bapaume,91,6439366.0,ADM4
21288,62130,Bienvillers-au-Bois,641,6439367.0,ADM4
21289,62131,Bihucourt,363,6439368.0,ADM4
21290,62132,Billy-Berclau,4499,6439369.0,ADM4
21291,62133,Billy-Montigny,8183,6439370.0,ADM4
21292,62134,Bimont,117,6439371.0,ADM4
21293,62135,Blairville,307,6439372.0,ADM4
21294,62137,Blangerval-Blangermont,117,6618430.0,ADM4
21295,62138,Blangy-sur-Ternoise,727,6439373.0,ADM4
21296,62139,Blendecques,5072,6439374.0,ADM4
21297,62140,Bléquin,510,6618429.0,ADM4
21298,62141,Blessy,861,6439375.0,ADM4
21299,62142,Blingel,159,6439376.0,ADM4
21300,62143,Boffles,53,6439377.0,ADM4
21301,62144,Boiry-Becquerelle,420,6439378.0,ADM4
21302,62145,Boiry-Notre-Dame,463,6439379.0,ADM4
21303,62146,Boiry-Saint-Martin,279,6439380.0,ADM4
21304,62147,Boiry-Sainte-Rictrude,404,6439381.0,ADM4
21305,62148,Bois-Bernard,828,6439382.0,ADM4
21306,62149,Boisdinghem,245,6439383.0,ADM4
21307,62150,Boisjean,515,6617276.0,ADM4
21308,62151,Boisleux-au-Mont,511,6439384.0,ADM4
21309,62152,Boisleux-Saint-Marc,256,6439385.0,ADM4
21310,62153,Bomy,615,6424440.0,ADM4
21311,62155,Bonningues-lès-Ardres,667,6439387.0,ADM4
21312,62156,Bonningues-lès-Calais,595,6439388.0,ADM4
21313,62157,Boubers-lès-Hesmond,84,6439389.0,ADM4
21314,62158,Boubers-sur-Canche,596,6439390.0,ADM4
21315,62160,Boulogne-sur-Mer,42366,6439391.0,ADM4
21316,62161,Bouquehault,742,6439392.0,ADM4
21317,62162,Bourecq,604,6439393.0,ADM4
21318,62163,Bouret-sur-Canche,259,6617277.0,ADM4
21319,62164,Bourlon,1194,6439394.0,ADM4
21320,62165,Bournonville,247,6439395.0,ADM4
21321,62167,Boursin,269,6439397.0,ADM4
21322,62168,Bourthes,879,6439398.0,ADM4
21323,62169,Bouvelinghem,209,6439399.0,ADM4
21324,62170,Bouvigny-Boyeffles,2447,6439400.0,ADM4
21325,62171,Boyaval,134,6439401.0,ADM4
21326,62172,Boyelles,350,6439402.0,ADM4
21327,62173,Brebières,4904,6618428.0,ADM4
21328,62174,Brêmes,1290,6439403.0,ADM4
21329,62176,Bréxent-Énocq,687,6439405.0,ADM4
21330,62177,Brimeux,844,6439406.0,ADM4
21331,62178,Bruay-la-Buissière,22119,6617278.0,ADM4
21332,62179,Brunembert,415,6439407.0,ADM4
21333,62180,Brias,305,6618427.0,ADM4
21334,62181,Bucquoy,1490,6439408.0,ADM4
21335,62182,Buire-au-Bois,227,6439409.0,ADM4
21336,62183,Buire-le-Sec,790,6439410.0,ADM4
21337,62184,Buissy,252,6439411.0,ADM4
21338,62185,Bullecourt,244,6439412.0,ADM4
21339,62186,Bully-les-Mines,12512,6439413.0,ADM4
21340,62187,Buneville,177,6439414.0,ADM4
21341,62188,Burbure,2984,6439415.0,ADM4
21342,62189,Bus,127,6618426.0,ADM4
21343,62190,Busnes,1289,6439417.0,ADM4
21344,62191,Caffiers,757,6439418.0,ADM4
21345,62192,Cagnicourt,430,6618425.0,ADM4
21346,62193,Calais,75961,6618424.0,ADM4
21347,62194,Calonne-Ricouart,5478,6439419.0,ADM4
21348,62195,Calonne-sur-la-Lys,1585,6439420.0,ADM4
21349,62196,La Calotterie,649,6618423.0,ADM4
21350,62197,Camblain-Châtelain,1790,6439421.0,ADM4
21351,62198,Cambligneul,341,6439422.0,ADM4
21352,62199,Camblain-l'Abbé,645,6439423.0,ADM4
21353,62200,Cambrin,1118,6439424.0,ADM4
21354,62201,Camiers,2662,6439425.0,ADM4
21355,62202,Campagne-lès-Boulonnais,595,6439426.0,ADM4
21356,62203,Campagne-lès-Guines,445,6618422.0,ADM4
21357,62204,Campagne-lès-Hesdin,1857,6439427.0,ADM4
21358,62205,Campagne-lès-Wardrecques,1219,6439428.0,ADM4
21359,62206,Campigneulles-les-Grandes,294,6439429.0,ADM4
21360,62207,Campigneulles-les-Petites,561,6439430.0,ADM4
21361,62208,Canettemont,69,6439431.0,ADM4
21362,62209,Canlers,165,6439432.0,ADM4
21363,62210,Canteleux,16,6617279.0,ADM4
21364,62211,Capelle-Fermont,212,6439433.0,ADM4
21365,62212,Capelle-lès-Hesdin,456,6618421.0,ADM4
21366,62213,Carency,729,6439434.0,ADM4
21367,62214,Carly,560,6439435.0,ADM4
21368,62215,Carvin,17031,6439436.0,ADM4
21369,62216,La Cauchie,202,6618420.0,ADM4
21370,62217,Cauchy-à-la-Tour,2903,6439437.0,ADM4
21371,62218,Caucourt,346,6439438.0,ADM4
21372,62220,Cavron-Saint-Martin,463,6439440.0,ADM4
21373,62221,Chelers,274,6439441.0,ADM4
21374,62222,Chériennes,147,6439442.0,ADM4
21375,62223,Chérisy,298,6439443.0,ADM4
21376,62224,Chocques,2974,6439444.0,ADM4
21377,62225,Clairmarais,637,6439445.0,ADM4
21378,62227,Clenleu,199,6439447.0,ADM4
21379,62228,Clerques,313,6439448.0,ADM4
21380,62229,Cléty,743,6439449.0,ADM4
21381,62230,Colembert,892,6439450.0,ADM4
21382,62231,Colline-Beaumont,137,6618419.0,ADM4
21383,62232,La Comté,897,6618418.0,ADM4
21384,62233,Conchil-le-Temple,1130,6439452.0,ADM4
21385,62234,Conchy-sur-Canche,208,6439453.0,ADM4
21386,62235,Condette,2539,6439454.0,ADM4
21387,62237,Conteville-lès-Boulogne,476,6439456.0,ADM4
21388,62238,Conteville-en-Ternois,102,6617280.0,ADM4
21389,62239,Coquelles,2519,6618417.0,ADM4
21390,62240,Corbehem,2344,6439457.0,ADM4
21391,62241,Cormont,334,6439458.0,ADM4
21392,62242,Couin,109,6439459.0,ADM4
21393,62243,Coullemont,109,6439460.0,ADM4
21394,62244,Coulogne,5376,6618416.0,ADM4
21395,62245,Coulomby,728,6439461.0,ADM4
21396,62246,Coupelle-Neuve,166,6439462.0,ADM4
21397,62247,Coupelle-Vieille,612,6439463.0,ADM4
21398,62248,Courcelles-le-Comte,446,6439464.0,ADM4
21399,62249,Courcelles-lès-Lens,7462,6618415.0,ADM4
21400,62250,Courrières,10696,6439465.0,ADM4
21401,62251,Courset,518,6439466.0,ADM4
21402,62253,Couturelle,70,6439467.0,ADM4
21403,62254,Coyecques,584,6439468.0,ADM4
21404,62255,Crémarest,786,6439469.0,ADM4
21405,62257,Créquy,483,6439471.0,ADM4
21406,62258,Croisette,304,6618413.0,ADM4
21407,62260,Croix-en-Ternois,325,6617281.0,ADM4
21408,62261,Cucq,5123,6424441.0,ADM4
21409,62262,Cuinchy,1750,6439472.0,ADM4
21410,62263,Dainville,5671,6439473.0,ADM4
21411,62264,Dannes,1343,6439474.0,ADM4
21412,62265,Delettes,1170,6439475.0,ADM4
21413,62266,Denier,78,6439476.0,ADM4
21414,62267,Dennebrœucq,381,6618411.0,ADM4
21415,62268,Desvres,5031,6439477.0,ADM4
21416,62269,Diéval,751,6439478.0,ADM4
21417,62270,Divion,6833,6439479.0,ADM4
21418,62271,Dohem,835,6439480.0,ADM4
21419,62272,Douchy-lès-Ayette,300,6439481.0,ADM4
21420,62274,Dourges,5766,6439483.0,ADM4
21421,62275,Douriez,335,6618410.0,ADM4
21422,62276,Douvrin,5143,6618409.0,ADM4
21423,62278,Drouvin-le-Marais,580,6617282.0,ADM4
21424,62279,Duisans,1266,6618408.0,ADM4
21425,62281,Echinghen,384,6439486.0,ADM4
21426,62282,Éclimeux,169,6439487.0,ADM4
21427,62283,Écoivres,128,6618407.0,ADM4
21428,62284,Écourt-Saint-Quentin,1678,6439488.0,ADM4
21429,62285,Écoust-Saint-Mein,496,6439489.0,ADM4
21430,62286,Ecquedecques,503,6439490.0,ADM4
21431,62288,Ecques,2095,6439491.0,ADM4
21432,62289,Écuires,761,6439492.0,ADM4
21433,62290,Écurie,397,6439493.0,ADM4
21434,62291,Éleu-dit-Leauwette,2985,6439494.0,ADM4
21435,62292,Elnes,955,6439495.0,ADM4
21436,62293,Embry,253,6439496.0,ADM4
21437,62295,Enquin-lez-Guinegatte,1602,6439497.0,ADM4
21438,62296,Enquin-sur-Baillons,277,6439498.0,ADM4
21439,62297,Éperlecques,3524,6618406.0,ADM4
21440,62298,Épinoy,545,6617284.0,ADM4
21441,62299,Eps,252,6439499.0,ADM4
21442,62300,Équihen-Plage,2804,6439500.0,ADM4
21443,62301,Équirre,67,6439501.0,ADM4
21444,62302,Ergny,240,6618405.0,ADM4
21445,62303,Érin,218,6439502.0,ADM4
21446,62304,Erny-Saint-Julien,326,6439503.0,ADM4
21447,62306,Ervillers,403,6439504.0,ADM4
21448,62307,Escalles,239,6618404.0,ADM4
21449,62308,Escœuilles,478,6618403.0,ADM4
21450,62309,Esquerdes,1605,6439505.0,ADM4
21451,62310,Essars,1606,6439506.0,ADM4
21452,62311,Estevelles,2053,6439507.0,ADM4
21453,62312,Estrée,288,6618402.0,ADM4
21454,62313,Estrée-Blanche,955,6439508.0,ADM4
21455,62314,Estrée-Cauchy,376,6439509.0,ADM4
21456,62315,Estréelles,362,6439510.0,ADM4
21457,62316,Estrée-Wamin,170,6439511.0,ADM4
21458,62317,Étaing,439,6439512.0,ADM4
21459,62318,Étaples,11196,6439513.0,ADM4
21460,62320,Étrun,320,6439515.0,ADM4
21461,62321,Évin-Malmaison,4594,6439516.0,ADM4
21462,62323,Fampoux,1149,6439518.0,ADM4
21463,62324,Farbus,548,6439519.0,ADM4
21464,62325,Fauquembergues,991,6439520.0,ADM4
21465,62326,Favreuil,234,6439521.0,ADM4
21466,62327,Febvin-Palfart,592,6439522.0,ADM4
21467,62328,Ferfay,918,6439523.0,ADM4
